timestamp;buyer;seller;symbol;currency;price;quantity
21300;;;AMETHYSTS;SEASHELLS;9996.0;7
22100;;;STARFRUIT;SEASHELLS;4948.0;1
22200;;;AMETHYSTS;SEASHELLS;9998.0;6
22300;;;STARFRUIT;SEASHELLS;4948.0;19
22400;;;STARFRUIT;SEASHELLS;4955.0;12
22400;;;AMETHYSTS;SEASHELLS;9998.0;1
22700;;;STARFRUIT;SEASHELLS;4949.0;1
22800;;;AMETHYSTS;SEASHELLS;9998.0;2
22800;;;STARFRUIT;SEASHELLS;4948.0;1
23200;;;AMETHYSTS;SEASHELLS;9998.0;2
23200;;;STARFRUIT;SEASHELLS;4953.0;2
23300;;;AMETHYSTS;SEASHELLS;9998.0;1
23500;;;STARFRUIT;SEASHELLS;4948.0;1
23700;;;AMETHYSTS;SEASHELLS;10002.0;1
23800;;;STARFRUIT;SEASHELLS;4953.0;1
23900;;;STARFRUIT;SEASHELLS;4953.0;1
24100;;;AMETHYSTS;SEASHELLS;9996.0;1
24100;;;AMETHYSTS;SEASHELLS;9996.0;7
24100;;;STARFRUIT;SEASHELLS;4952.0;1
24300;;;STARFRUIT;SEASHELLS;4949.0;2
24300;;;STARFRUIT;SEASHELLS;4949.0;1
24500;;;AMETHYSTS;SEASHELLS;10002.0;1
24500;;;STARFRUIT;SEASHELLS;4948.0;1
24600;;;AMETHYSTS;SEASHELLS;9998.0;2
25100;;;AMETHYSTS;SEASHELLS;10002.0;1
25200;;;AMETHYSTS;SEASHELLS;10002.0;1
25200;;;AMETHYSTS;SEASHELLS;9998.0;3
25200;;;AMETHYSTS;SEASHELLS;9998.0;5
25200;;;STARFRUIT;SEASHELLS;4949.0;1
25300;;;STARFRUIT;SEASHELLS;4944.0;1
25700;;;AMETHYSTS;SEASHELLS;10004.0;2
26300;;;AMETHYSTS;SEASHELLS;9998.0;1
26400;;;STARFRUIT;SEASHELLS;4945.0;1
26600;;;AMETHYSTS;SEASHELLS;9998.0;1
26900;;;STARFRUIT;SEASHELLS;4945.0;1
27300;;;STARFRUIT;SEASHELLS;4951.0;1
27600;;;STARFRUIT;SEASHELLS;4946.0;1
27600;;;AMETHYSTS;SEASHELLS;9998.0;4
27900;;;STARFRUIT;SEASHELLS;4952.0;1
28000;;;STARFRUIT;SEASHELLS;4947.0;2
28200;;;AMETHYSTS;SEASHELLS;9998.0;2
28400;;;STARFRUIT;SEASHELLS;4947.0;1
29000;;;STARFRUIT;SEASHELLS;4950.0;1
29000;;;AMETHYSTS;SEASHELLS;10005.0;8
29400;;;AMETHYSTS;SEASHELLS;10002.0;1
29400;;;STARFRUIT;SEASHELLS;4950.0;1
29700;;;STARFRUIT;SEASHELLS;4950.0;1
30000;;;AMETHYSTS;SEASHELLS;9998.0;1
30000;;;AMETHYSTS;SEASHELLS;9998.0;3
30300;;;STARFRUIT;SEASHELLS;4954.0;1
30600;;;AMETHYSTS;SEASHELLS;10002.0;1
30600;;;STARFRUIT;SEASHELLS;4949.0;1
30600;;;STARFRUIT;SEASHELLS;4953.0;3
30600;;;STARFRUIT;SEASHELLS;4953.0;1
30700;;;STARFRUIT;SEASHELLS;4949.0;1
31600;;;STARFRUIT;SEASHELLS;4956.0;1
31900;;;AMETHYSTS;SEASHELLS;10005.0;2
32400;;;STARFRUIT;SEASHELLS;4951.0;1
32500;;;STARFRUIT;SEASHELLS;4950.0;1
32600;;;STARFRUIT;SEASHELLS;4957.0;2
32600;;;AMETHYSTS;SEASHELLS;10005.0;2
32600;;;AMETHYSTS;SEASHELLS;10002.0;1
32800;;;STARFRUIT;SEASHELLS;4956.0;7
32800;;;AMETHYSTS;SEASHELLS;9996.0;2
33000;;;STARFRUIT;SEASHELLS;4955.0;1
33000;;;AMETHYSTS;SEASHELLS;10002.0;6
33200;;;STARFRUIT;SEASHELLS;4949.0;1
33400;;;STARFRUIT;SEASHELLS;4954.0;1
33500;;;AMETHYSTS;SEASHELLS;10004.0;1
33500;;;STARFRUIT;SEASHELLS;4956.0;1
33600;;;AMETHYSTS;SEASHELLS;10002.0;6
33800;;;STARFRUIT;SEASHELLS;4949.0;7
34000;;;STARFRUIT;SEASHELLS;4949.0;1
34100;;;AMETHYSTS;SEASHELLS;9996.0;1
34100;;;AMETHYSTS;SEASHELLS;9996.0;2
34300;;;AMETHYSTS;SEASHELLS;10002.0;1
34600;;;STARFRUIT;SEASHELLS;4953.0;1
34600;;;STARFRUIT;SEASHELLS;4953.0;1
35000;;;STARFRUIT;SEASHELLS;4954.0;1
35000;;;AMETHYSTS;SEASHELLS;10002.0;1
35100;;;AMETHYSTS;SEASHELLS;10002.0;3
35400;;;STARFRUIT;SEASHELLS;4956.0;1
35400;;;AMETHYSTS;SEASHELLS;10002.0;3
36000;;;STARFRUIT;SEASHELLS;4955.0;3
36100;;;AMETHYSTS;SEASHELLS;10002.0;1
36200;;;AMETHYSTS;SEASHELLS;9998.0;1
36200;;;STARFRUIT;SEASHELLS;4957.0;11
36400;;;STARFRUIT;SEASHELLS;4955.0;1
37300;;;STARFRUIT;SEASHELLS;4950.0;1
37500;;;AMETHYSTS;SEASHELLS;9996.0;1
37500;;;STARFRUIT;SEASHELLS;4950.0;1
37800;;;STARFRUIT;SEASHELLS;4950.0;1
37900;;;STARFRUIT;SEASHELLS;4952.0;2
38500;;;AMETHYSTS;SEASHELLS;10002.0;1
38600;;;STARFRUIT;SEASHELLS;4949.0;1
38600;;;AMETHYSTS;SEASHELLS;9996.0;1
38800;;;AMETHYSTS;SEASHELLS;9996.0;1
39200;;;STARFRUIT;SEASHELLS;4955.0;1
39200;;;AMETHYSTS;SEASHELLS;9998.0;1
39400;;;AMETHYSTS;SEASHELLS;10004.0;1
39400;;;STARFRUIT;SEASHELLS;4956.0;1
39500;;;AMETHYSTS;SEASHELLS;9998.0;1
40500;;;STARFRUIT;SEASHELLS;4948.0;1
40600;;;STARFRUIT;SEASHELLS;4954.0;13
40900;;;STARFRUIT;SEASHELLS;4955.0;5
40900;;;AMETHYSTS;SEASHELLS;10004.0;2
40900;;;AMETHYSTS;SEASHELLS;10004.0;1
40900;;;AMETHYSTS;SEASHELLS;10004.0;8
40900;;;STARFRUIT;SEASHELLS;4949.0;1
41000;;;STARFRUIT;SEASHELLS;4948.0;1
41100;;;STARFRUIT;SEASHELLS;4947.0;1
41700;;;STARFRUIT;SEASHELLS;4948.0;1
42400;;;STARFRUIT;SEASHELLS;4948.0;1
42500;;;AMETHYSTS;SEASHELLS;10002.0;3
42500;;;AMETHYSTS;SEASHELLS;10002.0;1
42500;;;STARFRUIT;SEASHELLS;4948.0;1
42600;;;STARFRUIT;SEASHELLS;4947.0;2
42600;;;AMETHYSTS;SEASHELLS;9995.0;2
42900;;;AMETHYSTS;SEASHELLS;10005.0;2
42900;;;STARFRUIT;SEASHELLS;4953.0;2
43500;;;STARFRUIT;SEASHELLS;4946.0;1
43900;;;AMETHYSTS;SEASHELLS;10002.0;4
44500;;;STARFRUIT;SEASHELLS;4951.0;1
44800;;;AMETHYSTS;SEASHELLS;9998.0;1
45000;;;AMETHYSTS;SEASHELLS;10002.0;1
45400;;;STARFRUIT;SEASHELLS;4946.0;1
45500;;;STARFRUIT;SEASHELLS;4946.0;1
45500;;;STARFRUIT;SEASHELLS;4946.0;3
45700;;;STARFRUIT;SEASHELLS;4952.0;8
45800;;;STARFRUIT;SEASHELLS;4946.0;1
45900;;;STARFRUIT;SEASHELLS;4952.0;2
45900;;;AMETHYSTS;SEASHELLS;10004.0;1
45900;;;AMETHYSTS;SEASHELLS;10004.0;1
46600;;;STARFRUIT;SEASHELLS;4945.0;2
46600;;;AMETHYSTS;SEASHELLS;9998.0;2
46900;;;STARFRUIT;SEASHELLS;4950.0;1
47100;;;AMETHYSTS;SEASHELLS;9998.0;1
47100;;;STARFRUIT;SEASHELLS;4951.0;5
47500;;;AMETHYSTS;SEASHELLS;10002.0;4
48100;;;AMETHYSTS;SEASHELLS;9995.0;2
48100;;;STARFRUIT;SEASHELLS;4942.0;2
48600;;;STARFRUIT;SEASHELLS;4943.0;4
48600;;;AMETHYSTS;SEASHELLS;9996.0;1
48600;;;STARFRUIT;SEASHELLS;4942.0;1
48700;;;STARFRUIT;SEASHELLS;4948.0;20
49000;;;STARFRUIT;SEASHELLS;4942.0;1
49300;;;STARFRUIT;SEASHELLS;4940.0;1
49600;;;STARFRUIT;SEASHELLS;4946.0;1
49700;;;STARFRUIT;SEASHELLS;4947.0;4
49700;;;STARFRUIT;SEASHELLS;4947.0;2
49900;;;AMETHYSTS;SEASHELLS;10005.0;2
49900;;;AMETHYSTS;SEASHELLS;9998.0;6
49900;;;STARFRUIT;SEASHELLS;4948.0;2
50400;;;AMETHYSTS;SEASHELLS;9998.0;1
50600;;;STARFRUIT;SEASHELLS;4942.0;1
50600;;;AMETHYSTS;SEASHELLS;10002.0;1
51100;;;STARFRUIT;SEASHELLS;4942.0;6
51300;;;STARFRUIT;SEASHELLS;4942.0;12
51600;;;AMETHYSTS;SEASHELLS;10002.0;1
51600;;;STARFRUIT;SEASHELLS;4945.0;5
51600;;;STARFRUIT;SEASHELLS;4946.0;1
51600;;;STARFRUIT;SEASHELLS;4946.0;1
51600;;;AMETHYSTS;SEASHELLS;10002.0;1
51700;;;AMETHYSTS;SEASHELLS;9995.0;11
51900;;;AMETHYSTS;SEASHELLS;9996.0;1
52100;;;AMETHYSTS;SEASHELLS;9995.0;8
52300;;;STARFRUIT;SEASHELLS;4946.0;1
52300;;;AMETHYSTS;SEASHELLS;10002.0;1
52600;;;STARFRUIT;SEASHELLS;4942.0;1
52600;;;STARFRUIT;SEASHELLS;4942.0;19
52700;;;STARFRUIT;SEASHELLS;4941.0;1
52900;;;AMETHYSTS;SEASHELLS;10005.0;6
53900;;;STARFRUIT;SEASHELLS;4950.0;2
53900;;;AMETHYSTS;SEASHELLS;10004.0;2
54100;;;STARFRUIT;SEASHELLS;4945.0;1
54100;;;AMETHYSTS;SEASHELLS;9998.0;1
54200;;;STARFRUIT;SEASHELLS;4944.0;8
54300;;;AMETHYSTS;SEASHELLS;10004.0;1
54300;;;AMETHYSTS;SEASHELLS;10004.0;2
54300;;;STARFRUIT;SEASHELLS;4949.0;1
54600;;;AMETHYSTS;SEASHELLS;10002.0;3
55000;;;STARFRUIT;SEASHELLS;4943.0;1
55100;;;STARFRUIT;SEASHELLS;4950.0;12
55100;;;STARFRUIT;SEASHELLS;4950.0;2
55100;;;AMETHYSTS;SEASHELLS;10005.0;2
55500;;;STARFRUIT;SEASHELLS;4948.0;1
55700;;;STARFRUIT;SEASHELLS;4943.0;1
55700;;;AMETHYSTS;SEASHELLS;9996.0;1
57200;;;AMETHYSTS;SEASHELLS;10002.0;2
57200;;;STARFRUIT;SEASHELLS;4948.0;1
57800;;;AMETHYSTS;SEASHELLS;9998.0;1
57900;;;STARFRUIT;SEASHELLS;4950.0;2
57900;;;AMETHYSTS;SEASHELLS;9998.0;1
58000;;;AMETHYSTS;SEASHELLS;9998.0;4
58100;;;AMETHYSTS;SEASHELLS;10005.0;3
58600;;;AMETHYSTS;SEASHELLS;10002.0;1
58800;;;AMETHYSTS;SEASHELLS;9995.0;12
59100;;;AMETHYSTS;SEASHELLS;10005.0;1
59100;;;STARFRUIT;SEASHELLS;4951.0;1
59300;;;STARFRUIT;SEASHELLS;4944.0;1
59900;;;STARFRUIT;SEASHELLS;4945.0;19
60000;;;AMETHYSTS;SEASHELLS;9998.0;2
60000;;;AMETHYSTS;SEASHELLS;10005.0;1
60000;;;STARFRUIT;SEASHELLS;4952.0;1
60200;;;STARFRUIT;SEASHELLS;4950.0;1
60200;;;AMETHYSTS;SEASHELLS;9995.0;8
60200;;;STARFRUIT;SEASHELLS;4950.0;3
60700;;;STARFRUIT;SEASHELLS;4951.0;1
60700;;;STARFRUIT;SEASHELLS;4950.0;2
60800;;;STARFRUIT;SEASHELLS;4945.0;1
60900;;;STARFRUIT;SEASHELLS;4951.0;4
61400;;;STARFRUIT;SEASHELLS;4945.0;11
61700;;;STARFRUIT;SEASHELLS;4945.0;1
61900;;;STARFRUIT;SEASHELLS;4951.0;2
61900;;;AMETHYSTS;SEASHELLS;9998.0;1
62000;;;STARFRUIT;SEASHELLS;4949.0;1
62100;;;STARFRUIT;SEASHELLS;4944.0;2
62200;;;AMETHYSTS;SEASHELLS;10002.0;4
62300;;;AMETHYSTS;SEASHELLS;10005.0;2
62900;;;AMETHYSTS;SEASHELLS;9998.0;4
63000;;;STARFRUIT;SEASHELLS;4948.0;1
63100;;;STARFRUIT;SEASHELLS;4943.0;1
63500;;;STARFRUIT;SEASHELLS;4950.0;8
63600;;;STARFRUIT;SEASHELLS;4948.0;1
63800;;;STARFRUIT;SEASHELLS;4949.0;16
63800;;;STARFRUIT;SEASHELLS;4943.0;1
63900;;;AMETHYSTS;SEASHELLS;9995.0;12
64000;;;AMETHYSTS;SEASHELLS;9998.0;1
64000;;;STARFRUIT;SEASHELLS;4943.0;1
64200;;;AMETHYSTS;SEASHELLS;9996.0;2
64200;;;AMETHYSTS;SEASHELLS;9996.0;1
64400;;;AMETHYSTS;SEASHELLS;9998.0;4
64500;;;AMETHYSTS;SEASHELLS;9998.0;1
65000;;;AMETHYSTS;SEASHELLS;9998.0;1
65100;;;AMETHYSTS;SEASHELLS;9996.0;2
65100;;;AMETHYSTS;SEASHELLS;9996.0;1
65300;;;AMETHYSTS;SEASHELLS;10002.0;2
65400;;;STARFRUIT;SEASHELLS;4945.0;2
65900;;;STARFRUIT;SEASHELLS;4946.0;1
66000;;;AMETHYSTS;SEASHELLS;9998.0;1
66300;;;STARFRUIT;SEASHELLS;4946.0;1
66900;;;STARFRUIT;SEASHELLS;4944.0;1
66900;;;STARFRUIT;SEASHELLS;4943.0;11
67200;;;STARFRUIT;SEASHELLS;4937.0;1
67300;;;AMETHYSTS;SEASHELLS;9998.0;5
67500;;;STARFRUIT;SEASHELLS;4938.0;1
67900;;;STARFRUIT;SEASHELLS;4939.0;5
68100;;;AMETHYSTS;SEASHELLS;9998.0;2
68200;;;STARFRUIT;SEASHELLS;4943.0;1
68300;;;STARFRUIT;SEASHELLS;4943.0;1
68600;;;STARFRUIT;SEASHELLS;4938.0;1
68900;;;STARFRUIT;SEASHELLS;4943.0;1
69100;;;STARFRUIT;SEASHELLS;4939.0;1
69100;;;STARFRUIT;SEASHELLS;4939.0;1
69200;;;STARFRUIT;SEASHELLS;4943.0;1
69300;;;STARFRUIT;SEASHELLS;4944.0;1
69300;;;AMETHYSTS;SEASHELLS;9998.0;1
69600;;;STARFRUIT;SEASHELLS;4938.0;1
69700;;;AMETHYSTS;SEASHELLS;10002.0;1
69700;;;STARFRUIT;SEASHELLS;4938.0;1
69700;;;STARFRUIT;SEASHELLS;4938.0;1
70100;;;STARFRUIT;SEASHELLS;4937.0;1
70300;;;AMETHYSTS;SEASHELLS;9998.0;2
70600;;;STARFRUIT;SEASHELLS;4936.0;1
70600;;;AMETHYSTS;SEASHELLS;9996.0;1
70800;;;STARFRUIT;SEASHELLS;4935.0;1
71200;;;AMETHYSTS;SEASHELLS;10002.0;1
71200;;;STARFRUIT;SEASHELLS;4935.0;1
71500;;;AMETHYSTS;SEASHELLS;10002.0;3
71900;;;AMETHYSTS;SEASHELLS;10002.0;1
72400;;;AMETHYSTS;SEASHELLS;10002.0;1
72500;;;STARFRUIT;SEASHELLS;4942.0;1
72500;;;AMETHYSTS;SEASHELLS;10004.0;1
72900;;;STARFRUIT;SEASHELLS;4943.0;1
72900;;;AMETHYSTS;SEASHELLS;10004.0;1
73000;;;STARFRUIT;SEASHELLS;4937.0;1
73000;;;AMETHYSTS;SEASHELLS;10002.0;1
73100;;;AMETHYSTS;SEASHELLS;10002.0;1
74000;;;AMETHYSTS;SEASHELLS;10002.0;1
74300;;;STARFRUIT;SEASHELLS;4938.0;2
74300;;;STARFRUIT;SEASHELLS;4938.0;1
74900;;;STARFRUIT;SEASHELLS;4938.0;10
74900;;;AMETHYSTS;SEASHELLS;10002.0;1
75000;;;AMETHYSTS;SEASHELLS;9995.0;9
75000;;;AMETHYSTS;SEASHELLS;9998.0;1
75000;;;STARFRUIT;SEASHELLS;4942.0;1
75500;;;AMETHYSTS;SEASHELLS;9996.0;2
75500;;;STARFRUIT;SEASHELLS;4937.0;2
75600;;;AMETHYSTS;SEASHELLS;10002.0;1
76100;;;AMETHYSTS;SEASHELLS;9998.0;1
76400;;;STARFRUIT;SEASHELLS;4942.0;8
77000;;;AMETHYSTS;SEASHELLS;10002.0;2
77000;;;STARFRUIT;SEASHELLS;4940.0;2
77900;;;AMETHYSTS;SEASHELLS;10002.0;3
78100;;;AMETHYSTS;SEASHELLS;10002.0;1
78100;;;STARFRUIT;SEASHELLS;4936.0;1
78300;;;STARFRUIT;SEASHELLS;4936.0;3
78500;;;AMETHYSTS;SEASHELLS;10004.0;10
78500;;;AMETHYSTS;SEASHELLS;10004.0;1
78800;;;AMETHYSTS;SEASHELLS;10002.0;1
78900;;;STARFRUIT;SEASHELLS;4940.0;1
78900;;;AMETHYSTS;SEASHELLS;10002.0;1
79200;;;AMETHYSTS;SEASHELLS;9998.0;3
79400;;;STARFRUIT;SEASHELLS;4935.0;1
79900;;;STARFRUIT;SEASHELLS;4935.0;1
79900;;;AMETHYSTS;SEASHELLS;9998.0;3
80400;;;STARFRUIT;SEASHELLS;4934.0;1
80800;;;STARFRUIT;SEASHELLS;4934.0;1
80800;;;STARFRUIT;SEASHELLS;4939.0;1
80900;;;STARFRUIT;SEASHELLS;4938.0;1
80900;;;STARFRUIT;SEASHELLS;4938.0;1
81100;;;STARFRUIT;SEASHELLS;4940.0;1
81400;;;AMETHYSTS;SEASHELLS;10004.0;1
81800;;;AMETHYSTS;SEASHELLS;10002.0;1
81900;;;AMETHYSTS;SEASHELLS;9998.0;1
82500;;;STARFRUIT;SEASHELLS;4936.0;9
82600;;;STARFRUIT;SEASHELLS;4941.0;1
82800;;;STARFRUIT;SEASHELLS;4940.0;1
82800;;;AMETHYSTS;SEASHELLS;10002.0;1
83100;;;STARFRUIT;SEASHELLS;4939.0;1
83100;;;AMETHYSTS;SEASHELLS;9998.0;1
83700;;;STARFRUIT;SEASHELLS;4934.0;1
84100;;;AMETHYSTS;SEASHELLS;9996.0;1
84100;;;AMETHYSTS;SEASHELLS;9996.0;8
84200;;;AMETHYSTS;SEASHELLS;9996.0;2
84200;;;AMETHYSTS;SEASHELLS;9996.0;1
84200;;;STARFRUIT;SEASHELLS;4934.0;1
84300;;;AMETHYSTS;SEASHELLS;10004.0;2
84500;;;STARFRUIT;SEASHELLS;4935.0;1
84900;;;STARFRUIT;SEASHELLS;4941.0;3
85100;;;STARFRUIT;SEASHELLS;4934.0;16
85800;;;STARFRUIT;SEASHELLS;4933.0;1
85900;;;AMETHYSTS;SEASHELLS;9998.0;1
86100;;;AMETHYSTS;SEASHELLS;10002.0;1
86200;;;STARFRUIT;SEASHELLS;4933.0;1
86200;;;STARFRUIT;SEASHELLS;4933.0;11
86600;;;STARFRUIT;SEASHELLS;4932.0;7
86700;;;STARFRUIT;SEASHELLS;4932.0;1
86700;;;AMETHYSTS;SEASHELLS;9998.0;1
87200;;;AMETHYSTS;SEASHELLS;9996.0;1
87400;;;STARFRUIT;SEASHELLS;4933.0;1
87700;;;STARFRUIT;SEASHELLS;4932.0;1
87700;;;STARFRUIT;SEASHELLS;4937.0;11
87900;;;AMETHYSTS;SEASHELLS;10005.0;1
87900;;;STARFRUIT;SEASHELLS;4939.0;1
88000;;;AMETHYSTS;SEASHELLS;9996.0;2
88000;;;STARFRUIT;SEASHELLS;4932.0;2
88300;;;STARFRUIT;SEASHELLS;4933.0;1
88500;;;STARFRUIT;SEASHELLS;4938.0;1
88500;;;STARFRUIT;SEASHELLS;4933.0;12
88900;;;STARFRUIT;SEASHELLS;4933.0;1
89100;;;AMETHYSTS;SEASHELLS;9998.0;1
89100;;;STARFRUIT;SEASHELLS;4934.0;1
89200;;;AMETHYSTS;SEASHELLS;10002.0;1
89600;;;STARFRUIT;SEASHELLS;4934.0;1
89600;;;AMETHYSTS;SEASHELLS;9996.0;1
89800;;;STARFRUIT;SEASHELLS;4934.0;1
89900;;;AMETHYSTS;SEASHELLS;9995.0;2
89900;;;STARFRUIT;SEASHELLS;4934.0;2
90000;;;AMETHYSTS;SEASHELLS;9998.0;1
90000;;;AMETHYSTS;SEASHELLS;9998.0;1
90100;;;AMETHYSTS;SEASHELLS;10002.0;3
90300;;;AMETHYSTS;SEASHELLS;9998.0;1
90400;;;STARFRUIT;SEASHELLS;4935.0;6
90900;;;STARFRUIT;SEASHELLS;4939.0;1
91000;;;STARFRUIT;SEASHELLS;4939.0;1
91100;;;STARFRUIT;SEASHELLS;4938.0;1
91100;;;AMETHYSTS;SEASHELLS;9996.0;1
91200;;;AMETHYSTS;SEASHELLS;9995.0;1
91200;;;STARFRUIT;SEASHELLS;4932.0;1
91700;;;STARFRUIT;SEASHELLS;4938.0;1
91700;;;STARFRUIT;SEASHELLS;4939.0;12
91700;;;AMETHYSTS;SEASHELLS;9998.0;1
91800;;;STARFRUIT;SEASHELLS;4938.0;1
92100;;;STARFRUIT;SEASHELLS;4934.0;2
92100;;;AMETHYSTS;SEASHELLS;9998.0;1
92200;;;AMETHYSTS;SEASHELLS;9996.0;1
92200;;;AMETHYSTS;SEASHELLS;9996.0;1
