day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;4900;AMETHYSTS;9995;22;;;;;10002;7;10005;22;;;9998.5;-73.0
-1;5000;STARFRUIT;4947;5;4946;28;;;4953;30;;;;;4950.0;40.375
-1;5000;AMETHYSTS;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;-73.0
-1;5100;STARFRUIT;4947;1;4946;30;;;4953;31;;;;;4950.0;32.90625
-1;5100;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-73.0
-1;5200;AMETHYSTS;9998;9;9996;1;9995;26;10004;1;10005;26;;;10001.0;-73.0
-1;5200;STARFRUIT;4947;10;4946;26;;;4953;27;;;;;4950.0;38.4375
-1;5300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-73.0
-1;5300;STARFRUIT;4952;1;4947;21;;;4953;1;4954;20;;;4952.5;26.46875
-1;5400;STARFRUIT;4947;21;;;;;4954;21;;;;;4950.5;13.125
-1;5400;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-73.0
-1;5500;STARFRUIT;4947;27;;;;;4954;27;;;;;4950.5;9.9375
-1;5500;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;-73.0
-1;5600;STARFRUIT;4946;28;;;;;4953;28;;;;;4949.5;38.4375
-1;5600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-73.0
-1;5700;AMETHYSTS;9998;2;9995;27;;;10005;27;;;;;10001.5;-73.0
-1;5700;STARFRUIT;4948;1;4947;27;;;4954;27;;;;;4951.0;-6.3125
-1;5800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-73.0
-1;5800;STARFRUIT;4947;31;;;;;4954;31;;;;;4950.5;-5.03125
-1;5900;STARFRUIT;4947;30;;;;;4954;30;;;;;4950.5;4.25
-1;5900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-73.0
-1;6000;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-73.0
-1;6000;STARFRUIT;4947;30;;;;;4954;30;;;;;4950.5;14.5625
-1;6100;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-73.0
-1;6100;STARFRUIT;4947;25;;;;;4948;1;4954;25;;;4947.5;-3.84375
-1;6200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-73.0
-1;6200;STARFRUIT;4947;22;;;;;4954;22;;;;;4950.5;1.53125
-1;6300;STARFRUIT;4947;25;;;;;4954;25;;;;;4950.5;-11.34375
-1;6300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-73.0
-1;6400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-73.0
-1;6400;STARFRUIT;4948;1;4947;24;;;4954;25;;;;;4951.0;-17.5625
-1;6500;AMETHYSTS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;-73.0
-1;6500;STARFRUIT;4948;1;4947;26;;;4954;27;;;;;4951.0;-29.53125
-1;6600;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-75.0
-1;6600;STARFRUIT;4948;26;;;;;4955;26;;;;;4951.5;-53.8125
-1;6700;STARFRUIT;4948;20;;;;;4953;6;4955;20;;;4950.5;-40.34375
-1;6700;AMETHYSTS;9995;20;;;;;10002;3;10005;20;;;9998.5;-61.0
-1;6800;STARFRUIT;4947;32;;;;;4954;32;;;;;4950.5;-0.5625
-1;6800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-61.0
-1;6900;AMETHYSTS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;-59.0
-1;6900;STARFRUIT;4950;4;4947;27;;;4952;5;4954;27;;;4951.0;12.25
-1;7000;AMETHYSTS;9998;2;9995;27;;;10005;27;;;;;10001.5;-59.0
-1;7000;STARFRUIT;4948;2;4947;27;;;4954;27;;;;;4951.0;7.96875
-1;7100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-49.0
-1;7100;STARFRUIT;4947;30;;;;;4954;30;;;;;4950.5;3.8125
-1;7200;STARFRUIT;4948;5;4947;28;;;4954;28;;;;;4951.0;-7.21875
-1;7200;AMETHYSTS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;-49.0
-1;7300;AMETHYSTS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;-49.0
-1;7300;STARFRUIT;4947;31;;;;;4954;31;;;;;4950.5;6.34375
-1;7400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-41.0
-1;7400;STARFRUIT;4947;22;;;;;4953;1;4954;22;;;4950.0;22.65625
-1;7500;AMETHYSTS;9995;25;;;;;10002;10;10005;25;;;9998.5;-41.0
-1;7500;STARFRUIT;4947;25;;;;;4952;10;4953;25;;;4949.5;31.46875
-1;7600;STARFRUIT;4946;22;;;;;4953;22;;;;;4949.5;76.625
-1;7600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-41.0
-1;7700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;-41.0
-1;7700;STARFRUIT;4945;22;;;;;4946;1;4952;22;;;4945.5;124.8125
-1;7800;AMETHYSTS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;-41.0
-1;7800;STARFRUIT;4947;3;4946;23;;;4952;1;4953;22;;;4949.5;84.75
-1;7900;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-41.0
-1;7900;STARFRUIT;4946;1;4945;26;;;4952;27;;;;;4949.0;120.0625
-1;8000;STARFRUIT;4945;27;;;;;4952;27;;;;;4948.5;123.8125
-1;8000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;-41.0
-1;8100;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-41.0
-1;8100;STARFRUIT;4945;23;;;;;4952;23;;;;;4948.5;144.125
-1;8200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;-49.0
-1;8200;STARFRUIT;4948;4;4945;23;;;4952;23;;;;;4950.0;151.1875
-1;8300;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-49.0
-1;8300;STARFRUIT;4945;30;;;;;4952;30;;;;;4948.5;156.65625
-1;8400;STARFRUIT;4945;28;;;;;4951;28;;;;;4948.0;178.5
-1;8400;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-49.0
-1;8500;AMETHYSTS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;-49.0
-1;8500;STARFRUIT;4945;10;4944;31;;;4951;31;;;;;4948.0;218.15625
-1;8600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-49.0
-1;8600;STARFRUIT;4944;22;;;;;4951;23;;;;;4947.5;222.8125
-1;8700;AMETHYSTS;9998;10;9995;27;;;10005;27;;;;;10001.5;-49.0
-1;8700;STARFRUIT;4946;10;4945;27;;;4948;6;4952;27;;;4947.0;145.875
-1;8800;STARFRUIT;4945;25;;;;;4948;1;4952;25;;;4946.5;128.0625
-1;8800;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;-49.0
-1;8900;AMETHYSTS;9998;9;9995;26;;;10005;26;;;;;10001.5;-51.0
-1;8900;STARFRUIT;4946;9;4945;26;;;4952;26;;;;;4949.0;146.15625
-1;9000;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-51.0
-1;9000;STARFRUIT;4945;31;;;;;4952;31;;;;;4948.5;124.0
-1;9100;AMETHYSTS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;-51.0
-1;9100;STARFRUIT;4947;3;4946;29;;;4952;2;4953;27;;;4949.5;86.625
-1;9200;STARFRUIT;4951;1;4946;10;4945;27;4952;27;;;;;4951.5;113.125
-1;9200;AMETHYSTS;9998;10;9995;27;;;10005;27;;;;;10001.5;-51.0
-1;9300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-51.0
-1;9300;STARFRUIT;4946;1;4945;20;;;4952;21;;;;;4949.0;117.46875
-1;9400;AMETHYSTS;9998;2;9996;2;9995;21;10004;2;10005;21;;;10001.0;-51.0
-1;9400;STARFRUIT;4947;2;4946;23;;;4952;23;;;;;4949.5;101.34375
-1;9500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-51.0
-1;9500;STARFRUIT;4946;1;4945;30;;;4952;31;;;;;4949.0;109.09375
-1;9600;STARFRUIT;4945;31;;;;;4952;31;;;;;4948.5;122.40625
-1;9600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-51.0
-1;9700;AMETHYSTS;9995;22;;;;;10002;1;10005;22;;;9998.5;-51.0
-1;9700;STARFRUIT;4945;22;;;;;4950;1;4952;22;;;4947.5;102.8125
-1;9800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;-51.0
-1;9800;STARFRUIT;4945;26;;;;;4952;26;;;;;4948.5;107.65625
-1;9900;STARFRUIT;4945;25;;;;;4952;25;;;;;4948.5;117.5
-1;9900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;-51.0
-1;10000;STARFRUIT;4945;28;;;;;4952;28;;;;;4948.5;128.5
-1;10000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-51.0
-1;10100;STARFRUIT;4946;1;4945;24;;;4950;3;4952;25;;;4948.0;118.03125
-1;10100;AMETHYSTS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;-51.0
-1;10200;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-51.0
-1;10200;STARFRUIT;4946;28;;;;;4952;2;4953;26;;;4949.0;92.21875
-1;10300;AMETHYSTS;9998;4;9995;27;;;10005;27;;;;;10001.5;-53.0
-1;10300;STARFRUIT;4946;5;4945;27;;;4948;1;4952;27;;;4947.0;108.65625
-1;10400;STARFRUIT;4946;29;;;;;4953;29;;;;;4949.5;69.375
-1;10400;AMETHYSTS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;-53.0
-1;10500;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;-51.0
-1;10500;STARFRUIT;4946;4;4945;31;;;4952;31;;;;;4949.0;151.53125
-1;10600;AMETHYSTS;9996;2;9995;29;;;10000;4;10004;2;10005;29;9998.0;-51.0
-1;10600;STARFRUIT;4945;31;;;;;4952;31;;;;;4948.5;149.8125
-1;10700;AMETHYSTS;9998;8;9995;28;;;10005;28;;;;;10001.5;-51.0
-1;10700;STARFRUIT;4946;8;4945;28;;;4952;28;;;;;4949.0;129.375
-1;10800;STARFRUIT;4947;5;4946;24;;;4953;24;;;;;4950.0;72.59375
-1;10800;AMETHYSTS;9998;5;9996;2;9995;22;10004;2;10005;22;;;10001.0;-51.0
-1;10900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-3.0
-1;10900;STARFRUIT;4947;1;4946;27;;;4953;28;;;;;4950.0;28.59375
-1;11000;AMETHYSTS;9995;24;;;;;10002;7;10005;24;;;9998.5;-3.0
-1;11000;STARFRUIT;4946;24;;;;;4951;7;4953;24;;;4948.5;83.78125
-1;11100;AMETHYSTS;9998;3;9995;21;;;10005;21;;;;;10001.5;-3.0
-1;11100;STARFRUIT;4947;3;4946;21;;;4953;21;;;;;4950.0;88.46875
-1;11200;STARFRUIT;4946;23;;;;;4951;7;4952;2;4953;21;4948.5;85.875
-1;11200;AMETHYSTS;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;-17.0
-1;11300;STARFRUIT;4948;4;4945;22;;;4952;22;;;;;4950.0;127.4375
-1;11300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-17.0
-1;11400;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-17.0
-1;11400;STARFRUIT;4945;26;;;;;4951;1;4952;25;;;4948.0;168.3125
-1;11500;STARFRUIT;4945;1;4944;25;;;4949;9;4951;26;;;4947.0;188.65625
-1;11500;AMETHYSTS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;-17.0
-1;11600;STARFRUIT;4944;29;;;;;4949;2;4951;29;;;4946.5;209.21875
-1;11600;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;-17.0
-1;11700;STARFRUIT;4944;23;;;;;4951;23;;;;;4947.5;196.5625
-1;11700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-17.0
-1;11800;AMETHYSTS;9998;10;9995;29;;;10000;5;10005;29;;;9999.0;-17.0
-1;11800;STARFRUIT;4950;1;4945;10;4944;29;4951;29;;;;;4950.5;192.5625
-1;11900;STARFRUIT;4944;32;;;;;4950;2;4951;30;;;4947.0;247.21875
-1;11900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-17.0
-1;12000;STARFRUIT;4943;20;;;;;4950;20;;;;;4946.5;274.625
-1;12000;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;-17.0
-1;12100;STARFRUIT;4943;27;;;;;4949;2;4950;25;;;4946.0;330.84375
-1;12100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-15.0
-1;12200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-15.0
-1;12200;STARFRUIT;4943;30;;;;;4950;30;;;;;4946.5;289.5
-1;12300;STARFRUIT;4944;6;4943;29;;;4950;29;;;;;4947.0;306.1875
-1;12300;AMETHYSTS;9998;6;9996;1;9995;28;10004;1;10005;28;;;10001.0;-15.0
-1;12400;STARFRUIT;4943;26;;;;;4950;26;;;;;4946.5;317.75
-1;12400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;-15.0
-1;12500;STARFRUIT;4943;19;;;;;4950;20;;;;;4946.5;314.21875
-1;12500;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;-15.0
-1;12600;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;-15.0
-1;12600;STARFRUIT;4943;22;;;;;4949;22;;;;;4946.0;331.84375
-1;12700;STARFRUIT;4943;22;;;;;4950;22;;;;;4946.5;291.03125
-1;12700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-15.0
-1;12800;STARFRUIT;4943;22;;;;;4950;22;;;;;4946.5;277.8125
-1;12800;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-15.0
-1;12900;STARFRUIT;4944;29;;;;;4948;3;4950;29;;;4946.0;252.6875
-1;12900;AMETHYSTS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;-15.0
-1;13000;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;-15.0
-1;13000;STARFRUIT;4949;1;4943;20;;;4950;20;;;;;4949.5;261.5625
-1;13100;STARFRUIT;4944;26;;;;;4950;1;4951;25;;;4947.0;245.5
-1;13100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-13.0
-1;13200;STARFRUIT;4944;4;4943;22;;;4950;22;;;;;4947.0;269.15625
-1;13200;AMETHYSTS;9998;2;9995;22;;;10005;22;;;;;10001.5;-17.0
-1;13300;STARFRUIT;4944;24;;;;;4951;24;;;;;4947.5;247.71875
-1;13300;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;-17.0
-1;13400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-7.0
-1;13400;STARFRUIT;4944;32;;;;;4950;2;4951;30;;;4947.0;250.78125
-1;13500;STARFRUIT;4944;30;;;;;4951;30;;;;;4947.5;219.75
-1;13500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-7.0
-1;13600;STARFRUIT;4944;24;;;;;4949;10;4951;25;;;4946.5;237.46875
-1;13600;AMETHYSTS;9995;25;;;;;10002;10;10005;25;;;9998.5;-7.0
-1;13700;STARFRUIT;4944;21;;;;;4951;21;;;;;4947.5;233.375
-1;13700;AMETHYSTS;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;-7.0
-1;13800;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-7.0
-1;13800;STARFRUIT;4943;22;;;;;4950;22;;;;;4946.5;316.40625
-1;13900;STARFRUIT;4943;2;4942;20;;;4949;22;;;;;4946.0;366.28125
-1;13900;AMETHYSTS;9996;2;9995;20;;;10000;6;10004;2;10005;20;9998.0;-7.0
-1;14000;STARFRUIT;4947;2;4943;7;4942;27;4949;29;;;;;4948.0;365.53125
-1;14000;AMETHYSTS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;-7.0
-1;14100;STARFRUIT;4942;25;;;;;4949;25;;;;;4945.5;399.34375
-1;14100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-7.0
-1;14200;STARFRUIT;4942;20;;;;;4949;21;;;;;4945.5;401.40625
-1;14200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-7.0
-1;14300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-7.0
-1;14300;STARFRUIT;4943;29;;;;;4949;2;4950;27;;;4946.0;338.03125
-1;14400;STARFRUIT;4942;30;;;;;4949;30;;;;;4945.5;373.34375
-1;14400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-7.0
-1;14500;STARFRUIT;4943;24;;;;;4948;1;4950;24;;;4945.5;341.03125
-1;14500;AMETHYSTS;9995;24;;;;;10002;1;10005;24;;;9998.5;-7.0
-1;14600;AMETHYSTS;9996;2;9995;26;;;10000;2;10004;2;10005;26;9998.0;-7.0
-1;14600;STARFRUIT;4943;2;4942;26;;;4949;28;;;;;4946.0;369.34375
-1;14700;AMETHYSTS;9995;30;;;;;10002;7;10005;30;;;9998.5;-7.0
-1;14700;STARFRUIT;4942;30;;;;;4947;7;4949;30;;;4944.5;371.90625
-1;14800;AMETHYSTS;9995;28;;;;;10002;6;10005;28;;;9998.5;-7.0
-1;14800;STARFRUIT;4942;28;;;;;4947;6;4949;28;;;4944.5;357.25
