timestamp;buyer;seller;symbol;currency;price;quantity
12500;;;COCONUTS;SEASHELLS;7991.0;10
12700;;;AMETHYSTS;SEASHELLS;10002.0;1
12700;;;AMETHYSTS;SEASHELLS;10002.0;1
12800;;;BERRIES;SEASHELLS;3918.0;11
13300;;;COCONUTS;SEASHELLS;7992.0;24
13300;;;AMETHYSTS;SEASHELLS;10002.0;2
13700;;;STARFRUIT;SEASHELLS;4870.0;2
13700;;;AMETHYSTS;SEASHELLS;10002.0;1
14000;;;STARFRUIT;SEASHELLS;4868.0;1
14000;;;AMETHYSTS;SEASHELLS;10002.0;5
14000;;;DIVING_GEAR;SEASHELLS;98969.0;2
14000;;;AMETHYSTS;SEASHELLS;10002.0;1
14300;;;STARFRUIT;SEASHELLS;4871.0;2
14400;;;AMETHYSTS;SEASHELLS;10002.0;2
14400;;;STARFRUIT;SEASHELLS;4867.0;1
14400;;;STARFRUIT;SEASHELLS;4867.0;2
14400;;;AMETHYSTS;SEASHELLS;10002.0;2
14600;;;STARFRUIT;SEASHELLS;4867.0;1
14600;;;STARFRUIT;SEASHELLS;4872.0;1
14800;;;STARFRUIT;SEASHELLS;4868.0;4
14800;;;AMETHYSTS;SEASHELLS;9998.0;1
15000;;;STARFRUIT;SEASHELLS;4865.0;1
15100;;;AMETHYSTS;SEASHELLS;9998.0;1
15100;;;PINA_COLADAS;SEASHELLS;14985.0;27
15400;;;PINA_COLADAS;SEASHELLS;14979.0;4
15400;;;STARFRUIT;SEASHELLS;4871.0;12
15800;;;STARFRUIT;SEASHELLS;4870.0;2
15800;;;AMETHYSTS;SEASHELLS;10004.0;2
16000;;;STARFRUIT;SEASHELLS;4863.0;2
16000;;;STARFRUIT;SEASHELLS;4863.0;5
16200;;;STARFRUIT;SEASHELLS;4863.0;1
16200;;;AMETHYSTS;SEASHELLS;10002.0;3
16300;;;AMETHYSTS;SEASHELLS;9996.0;1
16300;;;DIVING_GEAR;SEASHELLS;98911.0;2
16300;;;AMETHYSTS;SEASHELLS;9996.0;1
16400;;;COCONUTS;SEASHELLS;7993.0;44
16500;;;DIVING_GEAR;SEASHELLS;98906.0;2
16600;;;DIVING_GEAR;SEASHELLS;98915.0;3
16700;;;DIVING_GEAR;SEASHELLS;98921.0;1
16800;;;BERRIES;SEASHELLS;3918.0;5
17100;;;DIVING_GEAR;SEASHELLS;98905.0;1
17300;;;DIVING_GEAR;SEASHELLS;98927.0;1
17300;;;BERRIES;SEASHELLS;3917.0;10
17300;;;PINA_COLADAS;SEASHELLS;14981.0;2
17400;;;STARFRUIT;SEASHELLS;4868.0;2
17400;;;AMETHYSTS;SEASHELLS;9998.0;2
17700;;;DIVING_GEAR;SEASHELLS;98923.0;1
17900;;;AMETHYSTS;SEASHELLS;9998.0;1
17900;;;AMETHYSTS;SEASHELLS;9998.0;1
17900;;;STARFRUIT;SEASHELLS;4866.0;1
17900;;;AMETHYSTS;SEASHELLS;9998.0;2
18200;;;AMETHYSTS;SEASHELLS;9996.0;1
18200;;;DIVING_GEAR;SEASHELLS;98932.0;2
18200;;;STARFRUIT;SEASHELLS;4862.0;1
18200;;;AMETHYSTS;SEASHELLS;10002.0;9
18900;;;STARFRUIT;SEASHELLS;4866.0;8
18900;;;AMETHYSTS;SEASHELLS;10002.0;1
19000;;;DIVING_GEAR;SEASHELLS;98916.0;1
19300;;;STARFRUIT;SEASHELLS;4863.0;2
19300;;;STARFRUIT;SEASHELLS;4863.0;13
19300;;;AMETHYSTS;SEASHELLS;9998.0;2
19300;;;AMETHYSTS;SEASHELLS;9998.0;6
19600;;;AMETHYSTS;SEASHELLS;10002.0;1
19600;;;STARFRUIT;SEASHELLS;4863.0;5
19600;;;STARFRUIT;SEASHELLS;4863.0;4
19900;;;DIVING_GEAR;SEASHELLS;98946.0;2
19900;;;AMETHYSTS;SEASHELLS;9996.0;1
20000;;;AMETHYSTS;SEASHELLS;9998.0;1
20000;;;STARFRUIT;SEASHELLS;4863.0;12
20100;;;COCONUTS;SEASHELLS;7989.0;10
20200;;;AMETHYSTS;SEASHELLS;10002.0;1
20500;;;BERRIES;SEASHELLS;3911.0;4
20600;;;STARFRUIT;SEASHELLS;4865.0;2
20600;;;AMETHYSTS;SEASHELLS;9998.0;2
20800;;;COCONUTS;SEASHELLS;7989.0;10
20900;;;STARFRUIT;SEASHELLS;4860.0;1
21000;;;STARFRUIT;SEASHELLS;4861.0;13
21200;;;STARFRUIT;SEASHELLS;4865.0;1
21200;;;AMETHYSTS;SEASHELLS;9998.0;1
21500;;;DIVING_GEAR;SEASHELLS;98934.0;3
21600;;;DIVING_GEAR;SEASHELLS;98934.0;3
21600;;;STARFRUIT;SEASHELLS;4864.0;1
21600;;;STARFRUIT;SEASHELLS;4864.0;1
21700;;;BERRIES;SEASHELLS;3915.0;13
21900;;;PINA_COLADAS;SEASHELLS;14967.0;2
21900;;;BERRIES;SEASHELLS;3922.0;14
22100;;;STARFRUIT;SEASHELLS;4865.0;1
22200;;;AMETHYSTS;SEASHELLS;10002.0;1
22400;;;AMETHYSTS;SEASHELLS;10002.0;1
22500;;;STARFRUIT;SEASHELLS;4866.0;1
22800;;;STARFRUIT;SEASHELLS;4861.0;1
22800;;;STARFRUIT;SEASHELLS;4867.0;6
22800;;;AMETHYSTS;SEASHELLS;10002.0;1
22800;;;STARFRUIT;SEASHELLS;4861.0;1
22900;;;STARFRUIT;SEASHELLS;4861.0;1
23000;;;STARFRUIT;SEASHELLS;4865.0;1
23000;;;AMETHYSTS;SEASHELLS;10002.0;1
23200;;;STARFRUIT;SEASHELLS;4860.0;1
23400;;;DIVING_GEAR;SEASHELLS;98908.0;1
23500;;;STARFRUIT;SEASHELLS;4865.0;1
23600;;;STARFRUIT;SEASHELLS;4861.0;1
24300;;;STARFRUIT;SEASHELLS;4862.0;1
24300;;;AMETHYSTS;SEASHELLS;10002.0;1
24300;;;DIVING_GEAR;SEASHELLS;98892.0;3
24400;;;STARFRUIT;SEASHELLS;4868.0;17
24600;;;STARFRUIT;SEASHELLS;4864.0;2
25100;;;STARFRUIT;SEASHELLS;4867.0;1
25100;;;AMETHYSTS;SEASHELLS;9998.0;1
25400;;;BERRIES;SEASHELLS;3917.0;10
25500;;;BERRIES;SEASHELLS;3921.0;3
25900;;;BERRIES;SEASHELLS;3917.0;2
25900;;;STARFRUIT;SEASHELLS;4871.0;2
25900;;;AMETHYSTS;SEASHELLS;10004.0;2
26200;;;AMETHYSTS;SEASHELLS;10002.0;1
26300;;;STARFRUIT;SEASHELLS;4865.0;1
26300;;;AMETHYSTS;SEASHELLS;10002.0;4
26600;;;AMETHYSTS;SEASHELLS;9998.0;4
26700;;;STARFRUIT;SEASHELLS;4872.0;1
26700;;;PINA_COLADAS;SEASHELLS;14959.0;5
26800;;;AMETHYSTS;SEASHELLS;10002.0;1
27100;;;STARFRUIT;SEASHELLS;4871.0;1
27100;;;AMETHYSTS;SEASHELLS;9998.0;1
27200;;;STARFRUIT;SEASHELLS;4871.0;1
27300;;;STARFRUIT;SEASHELLS;4866.0;1
27400;;;AMETHYSTS;SEASHELLS;9998.0;6
27400;;;AMETHYSTS;SEASHELLS;9998.0;3
27500;;;STARFRUIT;SEASHELLS;4873.0;19
27600;;;STARFRUIT;SEASHELLS;4872.0;1
27800;;;AMETHYSTS;SEASHELLS;9998.0;3
28100;;;AMETHYSTS;SEASHELLS;10004.0;2
28100;;;AMETHYSTS;SEASHELLS;10004.0;1
28200;;;COCONUTS;SEASHELLS;7990.0;46
28200;;;COCONUTS;SEASHELLS;7990.0;17
28500;;;STARFRUIT;SEASHELLS;4868.0;1
28500;;;STARFRUIT;SEASHELLS;4868.0;18
28600;;;STARFRUIT;SEASHELLS;4867.0;1
28600;;;STARFRUIT;SEASHELLS;4867.0;10
28700;;;STARFRUIT;SEASHELLS;4868.0;1
29000;;;AMETHYSTS;SEASHELLS;10002.0;1
29400;;;AMETHYSTS;SEASHELLS;10002.0;1
29500;;;STARFRUIT;SEASHELLS;4865.0;1
29800;;;AMETHYSTS;SEASHELLS;10005.0;5
29900;;;STARFRUIT;SEASHELLS;4872.0;19
30200;;;AMETHYSTS;SEASHELLS;9998.0;1
30200;;;STARFRUIT;SEASHELLS;4867.0;2
30600;;;AMETHYSTS;SEASHELLS;10002.0;1
31000;;;AMETHYSTS;SEASHELLS;10002.0;1
31000;;;STARFRUIT;SEASHELLS;4871.0;1
31100;;;STARFRUIT;SEASHELLS;4871.0;1
31100;;;PINA_COLADAS;SEASHELLS;14943.0;2
31100;;;AMETHYSTS;SEASHELLS;10002.0;1
31200;;;STARFRUIT;SEASHELLS;4866.0;1
31200;;;AMETHYSTS;SEASHELLS;10002.0;1
31200;;;AMETHYSTS;SEASHELLS;10002.0;6
31200;;;COCONUTS;SEASHELLS;7979.0;14
31400;;;AMETHYSTS;SEASHELLS;10002.0;3
31600;;;AMETHYSTS;SEASHELLS;9998.0;3
31600;;;AMETHYSTS;SEASHELLS;9998.0;1
31700;;;AMETHYSTS;SEASHELLS;10002.0;1
31700;;;AMETHYSTS;SEASHELLS;9995.0;3
32000;;;BERRIES;SEASHELLS;3929.0;3
32100;;;STARFRUIT;SEASHELLS;4866.0;2
32100;;;AMETHYSTS;SEASHELLS;9998.0;2
32300;;;STARFRUIT;SEASHELLS;4866.0;4
32400;;;STARFRUIT;SEASHELLS;4867.0;2
32500;;;AMETHYSTS;SEASHELLS;10002.0;1
32500;;;BERRIES;SEASHELLS;3929.0;13
32800;;;BERRIES;SEASHELLS;3921.0;14
33000;;;STARFRUIT;SEASHELLS;4866.0;14
33000;;;STARFRUIT;SEASHELLS;4866.0;2
33400;;;DIVING_GEAR;SEASHELLS;98920.0;3
33600;;;AMETHYSTS;SEASHELLS;9998.0;2
33700;;;BERRIES;SEASHELLS;3920.0;16
33800;;;STARFRUIT;SEASHELLS;4871.0;4
33900;;;AMETHYSTS;SEASHELLS;10004.0;11
33900;;;AMETHYSTS;SEASHELLS;10004.0;1
34000;;;STARFRUIT;SEASHELLS;4871.0;1
34000;;;BERRIES;SEASHELLS;3926.0;20
34200;;;AMETHYSTS;SEASHELLS;10002.0;1
34300;;;STARFRUIT;SEASHELLS;4865.0;1
34600;;;DIVING_GEAR;SEASHELLS;98898.0;3
34800;;;STARFRUIT;SEASHELLS;4865.0;1
34800;;;STARFRUIT;SEASHELLS;4865.0;3
35100;;;BERRIES;SEASHELLS;3924.0;3
35400;;;AMETHYSTS;SEASHELLS;10002.0;1
35600;;;PINA_COLADAS;SEASHELLS;14956.0;11
36000;;;DIVING_GEAR;SEASHELLS;98923.0;3
36500;;;STARFRUIT;SEASHELLS;4863.0;1
36700;;;AMETHYSTS;SEASHELLS;10002.0;1
36700;;;AMETHYSTS;SEASHELLS;10002.0;1
36800;;;STARFRUIT;SEASHELLS;4865.0;2
37300;;;AMETHYSTS;SEASHELLS;9996.0;1
37600;;;AMETHYSTS;SEASHELLS;10004.0;9
37600;;;STARFRUIT;SEASHELLS;4869.0;1
37600;;;AMETHYSTS;SEASHELLS;10004.0;1
37800;;;AMETHYSTS;SEASHELLS;10004.0;2
37800;;;STARFRUIT;SEASHELLS;4870.0;2
37900;;;DIVING_GEAR;SEASHELLS;98914.0;1
38700;;;STARFRUIT;SEASHELLS;4864.0;1
38700;;;PINA_COLADAS;SEASHELLS;14954.0;5
38700;;;AMETHYSTS;SEASHELLS;10004.0;2
39100;;;STARFRUIT;SEASHELLS;4869.0;1
39100;;;BERRIES;SEASHELLS;3921.0;2
39100;;;AMETHYSTS;SEASHELLS;9998.0;1
39200;;;STARFRUIT;SEASHELLS;4863.0;2
39200;;;AMETHYSTS;SEASHELLS;9995.0;2
39700;;;STARFRUIT;SEASHELLS;4862.0;1
39700;;;BERRIES;SEASHELLS;3925.0;11
40200;;;BERRIES;SEASHELLS;3916.0;2
40500;;;STARFRUIT;SEASHELLS;4863.0;5
40600;;;AMETHYSTS;SEASHELLS;10002.0;1
40700;;;STARFRUIT;SEASHELLS;4866.0;1
41100;;;STARFRUIT;SEASHELLS;4865.0;7
41400;;;STARFRUIT;SEASHELLS;4862.0;5
41800;;;STARFRUIT;SEASHELLS;4864.0;4
41800;;;STARFRUIT;SEASHELLS;4862.0;1
42000;;;AMETHYSTS;SEASHELLS;9998.0;1
42200;;;STARFRUIT;SEASHELLS;4868.0;12
42400;;;STARFRUIT;SEASHELLS;4863.0;1
42400;;;AMETHYSTS;SEASHELLS;9996.0;1
42800;;;BERRIES;SEASHELLS;3916.0;1
43000;;;COCONUTS;SEASHELLS;7977.0;19
43000;;;COCONUTS;SEASHELLS;7977.0;48
43100;;;COCONUTS;SEASHELLS;7979.0;8
43200;;;AMETHYSTS;SEASHELLS;9996.0;2
43600;;;AMETHYSTS;SEASHELLS;10002.0;2
43900;;;AMETHYSTS;SEASHELLS;10002.0;4
43900;;;AMETHYSTS;SEASHELLS;10002.0;1
43900;;;AMETHYSTS;SEASHELLS;10002.0;2
43900;;;STARFRUIT;SEASHELLS;4864.0;1
44300;;;AMETHYSTS;SEASHELLS;9998.0;2
44300;;;BERRIES;SEASHELLS;3917.0;9
44400;;;BERRIES;SEASHELLS;3917.0;7
44600;;;PINA_COLADAS;SEASHELLS;14944.0;31
44600;;;PINA_COLADAS;SEASHELLS;14944.0;3
44700;;;BERRIES;SEASHELLS;3924.0;5
44700;;;STARFRUIT;SEASHELLS;4869.0;1
44800;;;COCONUTS;SEASHELLS;7977.0;46
45000;;;STARFRUIT;SEASHELLS;4864.0;1
45000;;;BERRIES;SEASHELLS;3924.0;12
45200;;;AMETHYSTS;SEASHELLS;10002.0;1
45200;;;STARFRUIT;SEASHELLS;4864.0;1
45200;;;PINA_COLADAS;SEASHELLS;14938.0;4
45300;;;STARFRUIT;SEASHELLS;4864.0;1
45400;;;STARFRUIT;SEASHELLS;4864.0;4
45400;;;STARFRUIT;SEASHELLS;4864.0;4
45500;;;AMETHYSTS;SEASHELLS;9998.0;3
45800;;;STARFRUIT;SEASHELLS;4865.0;7
45900;;;STARFRUIT;SEASHELLS;4865.0;1
46000;;;AMETHYSTS;SEASHELLS;9998.0;1
46400;;;COCONUTS;SEASHELLS;7971.0;8
46400;;;STARFRUIT;SEASHELLS;4869.0;1
46500;;;AMETHYSTS;SEASHELLS;9998.0;1
46600;;;STARFRUIT;SEASHELLS;4869.0;1
46900;;;STARFRUIT;SEASHELLS;4865.0;11
47200;;;STARFRUIT;SEASHELLS;4870.0;1
47200;;;BERRIES;SEASHELLS;3922.0;19
47400;;;AMETHYSTS;SEASHELLS;9998.0;1
47700;;;BERRIES;SEASHELLS;3922.0;6
48000;;;AMETHYSTS;SEASHELLS;10002.0;1
48100;;;COCONUTS;SEASHELLS;7975.0;8
48200;;;STARFRUIT;SEASHELLS;4864.0;1
48200;;;DIVING_GEAR;SEASHELLS;98949.0;2
48300;;;DIVING_GEAR;SEASHELLS;98963.0;3
48300;;;STARFRUIT;SEASHELLS;4869.0;1
48400;;;BERRIES;SEASHELLS;3915.0;2
48600;;;DIVING_GEAR;SEASHELLS;98973.0;3
48900;;;STARFRUIT;SEASHELLS;4865.0;1
49000;;;AMETHYSTS;SEASHELLS;10004.0;1
49000;;;PINA_COLADAS;SEASHELLS;14950.0;4
49000;;;AMETHYSTS;SEASHELLS;10004.0;1
49600;;;DIVING_GEAR;SEASHELLS;98966.0;2
49800;;;PINA_COLADAS;SEASHELLS;14944.0;3
49800;;;STARFRUIT;SEASHELLS;4863.0;1
49800;;;AMETHYSTS;SEASHELLS;10002.0;1
49800;;;STARFRUIT;SEASHELLS;4868.0;1
50000;;;STARFRUIT;SEASHELLS;4868.0;2
50100;;;AMETHYSTS;SEASHELLS;10002.0;4
50600;;;STARFRUIT;SEASHELLS;4871.0;1
50900;;;STARFRUIT;SEASHELLS;4866.0;1
50900;;;PINA_COLADAS;SEASHELLS;14942.0;5
51200;;;DIVING_GEAR;SEASHELLS;99002.0;3
51500;;;AMETHYSTS;SEASHELLS;9995.0;2
51500;;;STARFRUIT;SEASHELLS;4866.0;13
51500;;;STARFRUIT;SEASHELLS;4866.0;2
51600;;;DIVING_GEAR;SEASHELLS;98994.0;2
52000;;;AMETHYSTS;SEASHELLS;9998.0;1
52100;;;STARFRUIT;SEASHELLS;4873.0;18
52200;;;DIVING_GEAR;SEASHELLS;98971.0;3
52200;;;STARFRUIT;SEASHELLS;4866.0;1
52200;;;AMETHYSTS;SEASHELLS;10002.0;1
52400;;;AMETHYSTS;SEASHELLS;10002.0;4
52400;;;AMETHYSTS;SEASHELLS;10002.0;3
52400;;;BERRIES;SEASHELLS;3916.0;9
52500;;;PINA_COLADAS;SEASHELLS;14953.0;14
52600;;;AMETHYSTS;SEASHELLS;10004.0;1
52700;;;STARFRUIT;SEASHELLS;4872.0;1
52800;;;STARFRUIT;SEASHELLS;4871.0;1
52800;;;STARFRUIT;SEASHELLS;4867.0;8
53100;;;AMETHYSTS;SEASHELLS;9998.0;5
53600;;;STARFRUIT;SEASHELLS;4869.0;10
53600;;;STARFRUIT;SEASHELLS;4869.0;2
53600;;;DIVING_GEAR;SEASHELLS;99025.0;3
54000;;;AMETHYSTS;SEASHELLS;10002.0;1
54100;;;AMETHYSTS;SEASHELLS;10004.0;1
54100;;;STARFRUIT;SEASHELLS;4875.0;1
54100;;;STARFRUIT;SEASHELLS;4875.0;1
54100;;;AMETHYSTS;SEASHELLS;10004.0;1
54100;;;COCONUTS;SEASHELLS;7978.0;6
54200;;;STARFRUIT;SEASHELLS;4869.0;1
54300;;;AMETHYSTS;SEASHELLS;10002.0;1
54300;;;STARFRUIT;SEASHELLS;4869.0;2
54600;;;AMETHYSTS;SEASHELLS;10002.0;2
54700;;;STARFRUIT;SEASHELLS;4875.0;1
54700;;;AMETHYSTS;SEASHELLS;10004.0;1
54700;;;STARFRUIT;SEASHELLS;4875.0;1
54700;;;AMETHYSTS;SEASHELLS;10005.0;2
54700;;;AMETHYSTS;SEASHELLS;10004.0;4
54900;;;STARFRUIT;SEASHELLS;4874.0;1
55200;;;STARFRUIT;SEASHELLS;4869.0;1
55300;;;AMETHYSTS;SEASHELLS;10002.0;5
55300;;;STARFRUIT;SEASHELLS;4875.0;1
55300;;;AMETHYSTS;SEASHELLS;10002.0;3
55400;;;AMETHYSTS;SEASHELLS;9998.0;6
55400;;;DIVING_GEAR;SEASHELLS;98988.0;3
55400;;;DIVING_GEAR;SEASHELLS;98991.0;3
55900;;;STARFRUIT;SEASHELLS;4872.0;1
55900;;;AMETHYSTS;SEASHELLS;9998.0;4
56100;;;BERRIES;SEASHELLS;3919.0;10
56400;;;STARFRUIT;SEASHELLS;4870.0;4
56500;;;AMETHYSTS;SEASHELLS;10002.0;6
56700;;;AMETHYSTS;SEASHELLS;9998.0;1
57100;;;STARFRUIT;SEASHELLS;4874.0;1
57100;;;AMETHYSTS;SEASHELLS;9998.0;1
57200;;;STARFRUIT;SEASHELLS;4871.0;5
57500;;;BERRIES;SEASHELLS;3912.0;10
57600;;;AMETHYSTS;SEASHELLS;9998.0;1
57900;;;DIVING_GEAR;SEASHELLS;99012.0;1
58100;;;AMETHYSTS;SEASHELLS;10005.0;7
58300;;;BERRIES;SEASHELLS;3919.0;3
58500;;;STARFRUIT;SEASHELLS;4870.0;3
58600;;;AMETHYSTS;SEASHELLS;9996.0;1
58600;;;STARFRUIT;SEASHELLS;4870.0;1
58800;;;STARFRUIT;SEASHELLS;4876.0;2
58800;;;COCONUTS;SEASHELLS;7973.0;5
58800;;;AMETHYSTS;SEASHELLS;10004.0;1
58800;;;AMETHYSTS;SEASHELLS;10004.0;1
58900;;;STARFRUIT;SEASHELLS;4875.0;1
58900;;;STARFRUIT;SEASHELLS;4876.0;2
58900;;;AMETHYSTS;SEASHELLS;10004.0;2
59100;;;BERRIES;SEASHELLS;3918.0;3
59100;;;AMETHYSTS;SEASHELLS;9998.0;1
59400;;;AMETHYSTS;SEASHELLS;10002.0;1
59600;;;AMETHYSTS;SEASHELLS;10002.0;1
59800;;;STARFRUIT;SEASHELLS;4871.0;9
59800;;;STARFRUIT;SEASHELLS;4871.0;9
59900;;;STARFRUIT;SEASHELLS;4871.0;2
59900;;;AMETHYSTS;SEASHELLS;9996.0;2
60000;;;STARFRUIT;SEASHELLS;4876.0;10
60000;;;AMETHYSTS;SEASHELLS;9998.0;3
60000;;;STARFRUIT;SEASHELLS;4876.0;1
60200;;;DIVING_GEAR;SEASHELLS;99003.0;1
60300;;;STARFRUIT;SEASHELLS;4872.0;3
60300;;;STARFRUIT;SEASHELLS;4872.0;14
60400;;;AMETHYSTS;SEASHELLS;9996.0;2
60400;;;AMETHYSTS;SEASHELLS;9998.0;1
60400;;;AMETHYSTS;SEASHELLS;9996.0;5
60600;;;STARFRUIT;SEASHELLS;4872.0;1
60600;;;AMETHYSTS;SEASHELLS;9996.0;1
60600;;;BERRIES;SEASHELLS;3918.0;11
60700;;;STARFRUIT;SEASHELLS;4872.0;1
60700;;;DIVING_GEAR;SEASHELLS;99024.0;3
60800;;;STARFRUIT;SEASHELLS;4878.0;1
61000;;;AMETHYSTS;SEASHELLS;9998.0;1
61100;;;STARFRUIT;SEASHELLS;4874.0;4
61200;;;STARFRUIT;SEASHELLS;4874.0;1
61400;;;DIVING_GEAR;SEASHELLS;99028.0;1
61500;;;STARFRUIT;SEASHELLS;4878.0;1
62100;;;BERRIES;SEASHELLS;3910.0;5
62600;;;STARFRUIT;SEASHELLS;4879.0;12
62700;;;BERRIES;SEASHELLS;3913.0;13
62700;;;AMETHYSTS;SEASHELLS;9998.0;1
62800;;;AMETHYSTS;SEASHELLS;9995.0;12
63000;;;STARFRUIT;SEASHELLS;4875.0;9
63100;;;AMETHYSTS;SEASHELLS;9998.0;1
63100;;;PINA_COLADAS;SEASHELLS;14962.0;13
63300;;;AMETHYSTS;SEASHELLS;10002.0;1
63300;;;AMETHYSTS;SEASHELLS;10002.0;4
63300;;;STARFRUIT;SEASHELLS;4880.0;1
63600;;;STARFRUIT;SEASHELLS;4880.0;1
63800;;;BERRIES;SEASHELLS;3910.0;2
64300;;;DIVING_GEAR;SEASHELLS;99039.0;2
64600;;;AMETHYSTS;SEASHELLS;9996.0;2
64900;;;AMETHYSTS;SEASHELLS;9998.0;4
65000;;;STARFRUIT;SEASHELLS;4880.0;1
65200;;;STARFRUIT;SEASHELLS;4874.0;1
65400;;;DIVING_GEAR;SEASHELLS;99057.0;2
65400;;;STARFRUIT;SEASHELLS;4880.0;1
65700;;;STARFRUIT;SEASHELLS;4882.0;5
65700;;;STARFRUIT;SEASHELLS;4875.0;1
65800;;;AMETHYSTS;SEASHELLS;10002.0;1
66000;;;COCONUTS;SEASHELLS;7971.0;16
66100;;;AMETHYSTS;SEASHELLS;10004.0;2
66100;;;STARFRUIT;SEASHELLS;4881.0;2
66200;;;AMETHYSTS;SEASHELLS;10002.0;1
66300;;;STARFRUIT;SEASHELLS;4879.0;5
66600;;;BERRIES;SEASHELLS;3917.0;18
66600;;;AMETHYSTS;SEASHELLS;10002.0;2
66700;;;STARFRUIT;SEASHELLS;4877.0;2
66800;;;DIVING_GEAR;SEASHELLS;99019.0;2
67300;;;STARFRUIT;SEASHELLS;4873.0;8
67300;;;STARFRUIT;SEASHELLS;4873.0;1
67400;;;AMETHYSTS;SEASHELLS;9996.0;4
67400;;;AMETHYSTS;SEASHELLS;9996.0;1
67800;;;STARFRUIT;SEASHELLS;4872.0;16
67800;;;AMETHYSTS;SEASHELLS;9996.0;3
67800;;;AMETHYSTS;SEASHELLS;9996.0;2
